,0
13669,240
13670,199
13671,499
13672,316
13673,-1
13674,424
13675,349
13676,316
13677,421
13678,-1
13679,-1
13680,-1
13681,429
13682,84
13683,266
13684,77
13685,332
13686,61
13687,375
13688,345
13689,431
13690,367
13691,388
13692,-1
13693,295
13694,316
13695,431
13696,367
13697,382
13698,231
13699,456
13700,144
13701,-1
13702,77
13703,-1
13704,61
13705,344
13706,395
13707,367
13708,402
13709,-1
13710,349
13711,316
13712,475
13713,-1
13714,137
13715,230
13716,185
13717,-1
13718,-1
13719,303
13720,-1
13721,-1
13722,-1
13723,388
13724,230
13725,499
13726,346
13727,352
13728,220
13729,285
13730,223
13731,382
13732,258
13733,-1
13734,312
13735,352
13736,142
13737,306
13738,295
13739,-1
13740,161
13741,223
13742,344
13743,137
13744,-1
13745,424
13746,345
13747,419
13748,295
13749,472
13750,-1
13751,475
13752,316
13753,450
13754,-1
13755,230
13756,295
13757,395
13758,367
13759,-1
13760,87
13761,175
13762,-1
13763,-1
13764,-1
13765,388
13766,-1
13767,197
13768,52
13769,500
13770,230
13771,454
13772,291
13773,291
13774,343
13775,199
13776,-1
13777,317
13778,259
13779,376
13780,-1
13781,322
13782,-1
13783,328
13784,-1
13785,-1
13786,291
13787,161
13788,386
13789,305
13790,230
13791,16
13792,475
13793,-1
13794,431
13795,25
13796,385
13797,316
13798,349
13799,376
13800,328
13801,230
13802,295
13803,345
13804,450
13805,240
13806,375
13807,-1
13808,450
13809,52
13810,285
13811,193
13812,29
13813,-1
13814,276
13815,-1
13816,354
13817,-1
13818,92
13819,-1
13820,95
13821,376
13822,343
13823,-1
13824,375
13825,316
13826,152
13827,376
13828,84
13829,230
13830,295
13831,-1
13832,-1
13833,274
13834,-1
13835,385
13836,398
13837,100
13838,382
13839,-1
13840,500
13841,290
13842,367
13843,382
13844,230
13845,190
13846,-1
13847,-1
13848,304
13849,139
13850,447
13851,258
13852,499
13853,-1
13854,56
13855,279
13856,256
13857,385
13858,-1
13859,5
13860,406
13861,304
13862,-1
13863,-1
13864,289
13865,443
13866,240
13867,454
13868,44
13869,-1
13870,159
13871,429
13872,385
13873,-1
13874,392
13875,259
13876,159
13877,40
13878,306
13879,-1
13880,155
13881,20
13882,276
13883,490
13884,199
13885,-1
13886,228
13887,357
13888,367
13889,276
13890,-1
13891,349
13892,65
13893,313
13894,215
13895,84
13896,259
13897,431
13898,367
13899,429
13900,-1
13901,-1
13902,316
13903,332
13904,-1
13905,382
13906,-1
13907,412
13908,-1
13909,-1
13910,-1
13911,-1
13912,231
13913,31
13914,279
13915,480
13916,339
13917,444
13918,34
13919,352
13920,317
13921,285
13922,376
13923,161
13924,-1
13925,-1
13926,-1
13927,-1
13928,385
13929,-1
13930,-1
13931,228
13932,343
13933,109
13934,402
13935,316
13936,480
13937,-1
13938,444
13939,230
13940,379
13941,338
13942,465
13943,-1
13944,479
13945,139
13946,-1
13947,-1
13948,379
13949,376
13950,-1
13951,230
13952,480
13953,317
13954,220
13955,376
13956,263
13957,230
13958,315
13959,-1
13960,-1
13961,354
13962,258
13963,-1
13964,144
13965,292
13966,402
13967,376
13968,177
13969,84
13970,295
13971,316
13972,109
13973,376
13974,193
13975,-1
13976,304
13977,376
13978,343
13979,-1
13980,406
13981,258
13982,392
13983,367
13984,332
13985,139
13986,349
13987,316
13988,306
13989,376
13990,421
13991,-1
13992,406
13993,332
13994,177
13995,342
13996,193
13997,199
13998,316
13999,69
14000,376
14001,124
14002,230
14003,322
14004,-1
14005,220
14006,376
14007,216
14008,295
14009,47
14010,388
14011,313
14012,266
14013,295
14014,316
14015,-1
14016,339
14017,436
14018,230
14019,190
14020,-1
14021,371
14022,376
14023,419
14024,-1
14025,92
14026,193
14027,-1
14028,312
14029,-1
14030,-1
14031,346
14032,338
14033,304
14034,102
14035,-1
14036,100
14037,19
14038,315
14039,274
14040,416
14041,-1
14042,193
14043,306
14044,206
14045,193
14046,175
14047,-1
14048,279
14049,80
14050,400
14051,367
14052,402
14053,223
14054,274
14055,9
14056,195
14057,193
14058,104
14059,-1
14060,322
14061,258
14062,295
14063,-1
14064,375
14065,-1
14066,395
14067,316
14068,454
14069,-1
14070,304
14071,338
14072,84
14073,175
14074,-1
14075,-1
14076,295
14077,-1
14078,-1
14079,379
14080,231
14081,315
14082,316
14083,220
14084,376
14085,279
14086,230
14087,215
14088,-1
14089,375
14090,367
14091,349
14092,-1
14093,306
14094,109
14095,92
14096,-1
14097,-1
14098,276
14099,316
14100,388
14101,376
14102,259
14103,230
14104,137
14105,-1
14106,416
14107,367
14108,493
14109,156
14110,492
14111,258
14112,367
14113,258
14114,182
14115,304
14116,73
14117,193
14118,213
14119,292
14120,56
14121,-1
14122,-1
14123,392
14124,240
14125,213
14126,-1
14127,412
14128,-1
14129,342
14130,419
14131,-1
14132,304
14133,-1
14134,328
14135,292
14136,231
14137,444
14138,152
14139,109
14140,328
14141,202
14142,375
14143,259
14144,343
14145,376
14146,-1
14147,500
14148,316
14149,375
14150,376
14151,213
14152,-1
14153,421
14154,48
14155,400
14156,305
14157,292
14158,-1
14159,306
14160,256
14161,177
14162,284
14163,223
14164,421
14165,266
14166,-1
14167,304
14168,419
14169,295
14170,220
14171,500
14172,421
14173,100
14174,421
14175,190
14176,367
14177,291
14178,104
14179,213
14180,159
14181,472
14182,367
14183,-1
14184,139
14185,412
14186,-1
14187,395
14188,-1
14189,231
14190,490
14191,284
14192,454
14193,354
14194,406
14195,231
14196,295
14197,316
14198,87
14199,376
14200,447
14201,371
14202,316
14203,392
14204,-1
14205,-1
14206,500
14207,258
14208,392
14209,367
14210,274
14211,-1
14212,375
14213,346
14214,-1
14215,295
14216,292
14217,-1
14218,349
14219,-1
14220,87
14221,-1
14222,-1
14223,375
14224,316
14225,376
14226,109
14227,230
14228,304
14229,284
14230,438
14231,-1
14232,279
14233,8
14234,492
14235,100
14236,412
14237,87
14238,220
14239,385
14240,-1
14241,121
14242,142
14243,-1
14244,-1
14245,388
14246,276
14247,477
14248,-1
14249,263
14250,316
14251,185
14252,367
14253,-1
14254,-1
14255,306
14256,345
14257,328
14258,367
14259,-1
14260,-1
14261,-1
14262,-1
14263,367
14264,-1
14265,295
14266,190
14267,349
14268,-1
14269,398
14270,-1
14271,402
14272,316
14273,291
14274,-1
14275,276
14276,-1
14277,-1
14278,104
14279,-1
14280,137
14281,357
14282,231
14283,-1
14284,316
14285,-1
14286,102
14287,-1
14288,-1
14289,375
14290,284
14291,422
14292,376
14293,263
14294,-1
14295,385
14296,-1
14297,263
14298,73
14299,-1
14300,259
14301,258
14302,295
14303,376
14304,400
14305,-1
14306,-1
14307,-1
14308,475
14309,342
14310,-1
14311,-1
14312,475
14313,291
14314,332
14315,206
14316,-1
14317,199
14318,500
14319,322
14320,304
14321,326
14322,69
14323,-1
14324,240
14325,213
14326,304
14327,-1
14328,312
14329,-1
14330,423
14331,499
14332,-1
14333,256
14334,-1
14335,388
14336,416
14337,-1
14338,-1
14339,61
14340,395
14341,367
14342,-1
14343,345
14344,190
14345,367
14346,-1
14347,-1
14348,249
14349,102
14350,438
14351,-1
14352,306
14353,47
14354,256
14355,343
14356,190
14357,475
14358,-1
14359,500
14360,-1
14361,232
14362,291
14363,382
14364,-1
14365,499
14366,48
14367,421
14368,-1
14369,349
14370,-1
14371,456
14372,195
14373,349
14374,-1
14375,291
14376,-1
14377,276
14378,73
14379,429
14380,291
14381,-1
14382,-1
14383,400
14384,316
14385,279
14386,376
14387,104
14388,230
14389,-1
14390,263
14391,-1
14392,432
14393,-1
14394,438
14395,316
14396,175
14397,376
14398,-1
14399,422
14400,228
14401,306
14402,279
14403,-1
14404,295
14405,185
14406,291
14407,367
14408,295
14409,-1
14410,95
14411,291
14412,312
14413,304
14414,216
14415,382
14416,322
14417,376
14418,379
14419,182
14420,-1
14421,274
14422,376
14423,423
14424,240
14425,398
14426,206
14427,256
14428,80
14429,279
14430,-1
14431,349
14432,367
14433,456
14434,216
14435,480
14436,256
14437,36
14438,195
14439,152
14440,28
14441,291
14442,69
14443,-1
14444,367
14445,258
14446,216
14447,352
14448,-1
14449,276
14450,367
14451,266
14452,-1
14453,395
14454,316
14455,379
14456,-1
14457,322
14458,230
14459,438
14460,316
14461,304
14462,376
14463,232
14464,230
14465,305
14466,316
14467,456
14468,376
14469,-1
14470,-1
14471,444
14472,345
14473,-1
14474,499
14475,-1
14476,475
14477,-1
14478,328
14479,-1
14480,-1
14481,230
14482,450
14483,316
14484,385
14485,219
14486,-1
14487,-1
14488,385
14489,77
14490,477
14491,159
14492,-1
14493,40
14494,268
14495,-1
14496,84
14497,305
14498,-1
14499,177
14500,268
14501,-1
14502,379
14503,-1
14504,-1
14505,-1
14506,391
14507,-1
14508,80
14509,-1
14510,400
14511,152
14512,-1
14513,349
14514,276
14515,304
14516,-1
14517,398
14518,-1
14519,406
14520,346
14521,379
14522,199
14523,276
14524,51
14525,406
14526,-1
14527,-1
14528,349
14529,219
14530,279
14531,104
14532,259
14533,316
14534,432
14535,376
14536,475
14537,230
14538,475
14539,357
14540,-1
14541,444
14542,223
14543,429
14544,345
14545,332
14546,232
14547,-1
14548,98
14549,346
14550,447
14551,313
14552,475
14553,-1
14554,357
14555,316
14556,249
14557,376
14558,314
14559,230
14560,295
14561,-1
14562,240
14563,240
14564,131
14565,213
14566,102
14567,406
14568,376
14569,402
14570,199
14571,419
14572,84
14573,371
14574,87
14575,382
14576,139
14577,292
14578,274
14579,402
14580,342
14581,475
14582,-1
14583,448
14584,346
14585,155
14586,268
14587,-1
14588,406
14589,316
14590,274
14591,376
14592,177
14593,230
14594,388
14595,187
14596,131
14597,339
14598,198
14599,375
14600,-1
14601,480
14602,-1
14603,444
14604,230
14605,304
14606,206
14607,177
14608,121
14609,95
14610,-1
14611,305
14612,193
14613,402
14614,377
14615,-1
14616,-1
14617,-1
14618,436
14619,367
14620,-1
14621,198
14622,-1
14623,73
14624,161
14625,51
14626,213
14627,-1
14628,344
14629,345
14630,326
14631,398
14632,-1
14633,344
14634,316
14635,-1
14636,367
14637,352
14638,295
14639,44
14640,-1
14641,295
14642,258
14643,-1
14644,295
14645,316
14646,161
14647,376
14648,306
14649,230
14650,499
14651,345
14652,344
14653,-1
14654,402
14655,156
14656,398
14657,345
14658,326
14659,304
14660,316
14661,398
14662,376
14663,402
14664,230
14665,-1
14666,175
14667,292
14668,259
14669,268
14670,199
14671,398
14672,382
14673,-1
14674,69
14675,-1
14676,249
14677,231
14678,-1
14679,73
14680,395
14681,354
14682,-1
14683,-1
14684,412
14685,-1
14686,422
14687,146
14688,398
14689,84
14690,402
14691,-1
14692,379
14693,376
14694,152
14695,-1
14696,500
14697,316
14698,429
14699,376
14700,412
14701,406
14702,317
14703,-1
14704,-1
14705,-1
14706,312
14707,316
14708,206
14709,295
14710,266
14711,-1
14712,263
14713,291
14714,195
14715,-1
14716,284
14717,448
14718,177
14719,-1
14720,367
14721,-1
14722,198
14723,259
14724,195
14725,322
14726,228
14727,268
14728,87
14729,379
14730,284
14731,-1
14732,291
14733,-1
14734,198
14735,256
14736,155
14737,331
14738,367
14739,98
14740,-1
14741,344
14742,268
14743,352
14744,367
14745,416
14746,84
14747,332
14748,268
14749,398
14750,376
14751,475
14752,-1
14753,448
14754,213
14755,395
14756,187
14757,231
14758,314
14759,92
14760,477
14761,-1
14762,412
14763,-1
14764,258
14765,159
14766,367
14767,447
14768,-1
14769,388
14770,305
14771,-1
14772,295
14773,499
14774,454
14775,316
14776,438
14777,-1
14778,92
14779,500
14780,240
14781,400
14782,256
14783,432
14784,-1
14785,456
14786,240
14787,343
14788,376
14789,452
14790,230
14791,444
14792,-1
14793,367
14794,263
14795,-1
14796,402
14797,249
14798,-1
14799,367
14800,161
14801,156
14802,314
14803,195
14804,266
14805,-1
14806,344
14807,-1
14808,295
14809,146
14810,177
14811,306
14812,-1
14813,332
14814,-1
14815,477
14816,-1
14817,349
14818,230
14819,480
14820,-1
14821,379
14822,-1
14823,402
14824,182
14825,385
14826,332
14827,448
14828,-1
14829,475
14830,-1
14831,450
14832,-1
14833,182
14834,343
14835,316
14836,419
14837,376
14838,388
14839,230
14840,450
14841,-1
14842,391
14843,367
14844,352
14845,48
14846,322
14847,263
14848,349
14849,-1
14850,289
14851,-1
14852,406
14853,-1
14854,-1
14855,367
14856,447
14857,-1
14858,480
14859,249
14860,461
14861,354
14862,461
14863,-1
14864,344
14865,-1
14866,480
14867,312
14868,-1
14869,421
14870,-1
14871,472
14872,367
14873,-1
14874,-1
14875,431
14876,92
14877,-1
14878,-1
14879,423
14880,17
14881,-1
14882,84
14883,-1
14884,367
14885,276
14886,98
14887,431
14888,45
14889,385
14890,377
14891,357
14892,198
14893,402
14894,316
14895,357
14896,376
14897,230
14898,475
14899,-1
14900,412
14901,376
14902,193
14903,216
14904,314
14905,322
14906,322
14907,342
14908,102
14909,-1
14910,344
14911,316
14912,314
14913,-1
14914,202
14915,423
14916,317
14917,391
14918,-1
14919,-1
14920,230
14921,406
14922,306
14923,155
14924,342
14925,344
14926,39
14927,352
14928,316
14929,448
14930,-1
14931,-1
14932,416
14933,316
14934,80
14935,376
14936,30
14937,232
14938,317
14939,367
14940,-1
14941,-1
14942,-1
14943,-1
14944,262
14945,-1
14946,-1
14947,-1
14948,500
14949,274
14950,376
14951,-1
14952,-1
14953,213
14954,448
14955,326
14956,343
14957,-1
14958,345
14959,-1
14960,385
14961,-1
14962,416
14963,316
14964,376
14965,-1
14966,230
14967,152
14968,402
14969,-1
14970,278
14971,295
14972,316
14973,490
14974,376
14975,499
14976,230
14977,466
14978,317
14979,416
14980,-1
14981,493
14982,-1
14983,493
14984,346
14985,448
14986,256
14987,-1
14988,-1
14989,-1
14990,-1
14991,-1
14992,-1
14993,187
14994,-1
14995,-1
14996,480
14997,-1
14998,499
14999,56
15000,98
15001,330
15002,-1
15003,338
15004,289
15005,357
15006,376
15007,289
15008,345
15009,367
15010,385
15011,295
15012,12
15013,472
15014,-1
15015,454
15016,109
15017,-1
15018,193
15019,500
15020,367
15021,447
15022,-1
15023,492
15024,-1
15025,338
15026,313
15027,-1
15028,344
15029,-1
15030,493
15031,367
15032,452
15033,231
15034,416
15035,187
15036,-1
15037,314
15038,142
15039,357
15040,400
15041,77
15042,379
15043,330
15044,295
15045,-1
15046,-1
15047,-1
15048,-1
15049,314
15050,367
15051,49
15052,156
15053,87
15054,431
15055,367
15056,206
15057,156
15058,454
15059,-1
15060,367
15061,295
15062,-1
15063,268
15064,274
15065,480
15066,84
15067,314
15068,-1
15069,500
15070,106
15071,454
15072,187
15073,499
15074,-1
15075,500
15076,345
15077,364
15078,64
15079,-1
15080,357
15081,259
15082,338
15083,-1
15084,406
15085,231
15086,278
15087,195
15088,259
15089,367
15090,343
15091,216
15092,312
15093,317
15094,314
15095,230
15096,475
15097,-1
15098,376
15099,-1
15100,182
15101,344
15102,152
15103,161
15104,304
15105,-1
15106,-1
15107,294
15108,47
15109,-1
15110,77
15111,332
15112,30
15113,190
15114,109
15115,474
15116,400
15117,142
15118,402
15119,330
15120,376
15121,295
15122,230
15123,330
15124,371
15125,376
15126,206
15127,230
15128,388
15129,316
15130,438
15131,376
15132,499
15133,230
15134,444
15135,44
15136,152
15137,161
15138,259
15139,-1
15140,364
15141,304
15142,385
15143,-1
15144,475
15145,-1
15146,232
15147,343
15148,305
15149,228
15150,49
15151,278
15152,316
15153,465
15154,376
15155,357
15156,230
15157,262
15158,-1
15159,344
15160,367
15161,398
15162,400
15163,444
15164,339
15165,416
15166,-1
15167,422
15168,-1
15169,343
15170,-1
15171,305
15172,73
15173,475
15174,-1
15175,475
15176,-1
15177,432
15178,190
15179,-1
15180,278
15181,230
15182,-1
15183,367
15184,231
15185,-1
15186,161
15187,400
15188,16
15189,490
15190,142
15191,423
15192,317
15193,-1
15194,342
15195,258
15196,-1
15197,456
15198,428
15199,240
15200,398
15201,-1
15202,-1
15203,388
15204,284
15205,262
15206,216
15207,219
15208,-1
15209,322
15210,364
15211,69
15212,-1
15213,-1
15214,364
15215,-1
15216,274
15217,-1
15218,190
15219,316
15220,330
15221,376
15222,447
15223,230
15224,499
15225,256
15226,391
15227,367
15228,-1
15229,331
15230,190
15231,377
15232,-1
15233,364
15234,258
15235,475
15236,-1
15237,-1
15238,475
15239,-1
15240,304
15241,376
15242,331
15243,182
15244,332
15245,402
15246,219
15247,-1
15248,-1
15249,314
15250,294
15251,419
15252,230
15253,305
15254,316
15255,382
15256,295
15257,262
15258,230
15259,450
15260,317
15261,343
15262,376
15263,419
15264,230
15265,278
15266,284
15267,422
15268,-1
15269,-1
15270,332
15271,345
15272,-1
15273,295
15274,-1
15275,199
15276,161
15277,331
15278,377
15279,447
15280,69
15281,159
15282,-1
15283,-1
15284,357
15285,-1
15286,500
15287,317
15288,467
15289,376
15290,497
15291,230
15292,262
15293,289
15294,-1
15295,-1
15296,199
15297,-1
15298,77
15299,398
15300,-1
15301,402
15302,-1
15303,450
15304,316
15305,452
15306,367
15307,-1
15308,223
15309,499
15310,152
15311,306
15312,249
15313,352
15314,-1
15315,262
15316,316
15317,-1
15318,92
15319,306
15320,-1
15321,500
15322,256
15323,322
15324,367
15325,268
15326,-1
15327,419
15328,175
15329,69
15330,175
15331,331
15332,-1
15333,228
15334,161
15335,367
15336,332
15337,-1
15338,268
15339,345
15340,412
15341,367
15342,-1
15343,231
15344,423
15345,213
15346,312
15347,367
15348,305
15349,231
15350,352
15351,-1
15352,249
15353,367
15354,454
15355,156
15356,490
15357,23
15358,452
15359,121
15360,431
15361,199
15362,475
15363,131
15364,77
15365,377
15366,177
15367,199
15368,289
15369,400
15370,249
15371,423
15372,322
15373,-1
15374,-1
15375,358
15376,-1
15377,428
15378,313
15379,306
15380,-1
15381,276
15382,316
15383,80
15384,376
15385,-1
15386,202
15387,499
15388,-1
15389,357
15390,-1
15391,400
15392,-1
15393,358
15394,146
15395,228
15396,131
15397,-1
15398,45
15399,262
15400,-1
15401,419
15402,-1
15403,419
15404,-1
15405,371
15406,316
15407,131
15408,376
15409,84
15410,357
15411,51
15412,258
15413,232
15414,289
15415,456
15416,376
15417,475
15418,230
15419,412
15420,-1
15421,104
15422,376
15423,274
15424,216
15425,398
15426,419
15427,25
15428,268
15429,-1
15430,305
15431,278
15432,354
15433,295
15434,-1
15435,256
15436,152
15437,431
15438,-1
15439,-1
15440,-1
15441,500
15442,185
15443,187
15444,364
15445,56
15446,-1
15447,388
15448,376
15449,-1
15450,-1
15451,371
15452,-1
15453,278
15454,-1
15455,284
15456,216
15457,-1
15458,228
15459,-1
15460,367
15461,423
15462,480
15463,284
15464,385
15465,-1
15466,305
15467,-1
15468,398
15469,-1
15470,352
15471,-1
15472,276
15473,428
15474,306
15475,106
15476,223
15477,276
15478,98
15479,274
15480,294
15481,213
15482,-1
15483,-1
15484,228
15485,283
15486,216
15487,295
15488,316
15489,249
15490,-1
15491,423
15492,-1
15493,432
15494,278
15495,367
15496,419
15497,-1
15498,452
15499,-1
15500,312
15501,195
15502,283
15503,-1
15504,146
15505,438
15506,69
15507,412
15508,87
15509,352
15510,206
15511,343
15512,367
15513,240
15514,231
15515,371
15516,219
15517,406
15518,-1
15519,313
15520,377
15521,344
15522,-1
15523,349
15524,276
15525,379
15526,354
15527,-1
15528,202
15529,-1
15530,322
15531,-1
15532,304
15533,322
15534,-1
15535,385
15536,402
15537,342
15538,357
15539,64
15540,432
15541,289
15542,278
15543,367
15544,432
15545,400
15546,322
15547,294
15548,367
15549,-1
15550,-1
15551,-1
15552,306
15553,367
15554,228
15555,231
15556,382
15557,317
15558,391
15559,367
15560,352
15561,400
15562,185
15563,312
15564,-1
15565,419
15566,385
15567,104
15568,379
15569,-1
15570,-1
15571,-1
15572,490
15573,-1
15574,-1
15575,92
15576,256
15577,64
15578,-1
15579,228
15580,274
15581,371
15582,-1
15583,352
15584,313
15585,376
15586,185
15587,230
15588,358
15589,206
15590,161
15591,339
15592,358
15593,-1
15594,480
15595,274
15596,388
15597,206
15598,400
15599,-1
15600,450
15601,262
15602,357
15603,367
15604,228
15605,104
15606,316
15607,422
15608,274
15609,-1
15610,-1
15611,313
15612,20
15613,219
15614,-1
15615,283
15616,316
15617,412
15618,376
15619,322
15620,-1
15621,-1
15622,276
15623,228
15624,230
15625,268
15626,161
15627,358
15628,274
15629,228
15630,22
15631,346
15632,338
15633,-1
15634,419
15635,182
15636,352
15637,-1
15638,-1
15639,338
15640,400
15641,422
15642,249
15643,283
15644,-1
15645,326
15646,-1
15647,429
15648,47
15649,447
15650,-1
15651,452
15652,316
15653,106
15654,376
15655,104
15656,-1
15657,306
15658,316
15659,-1
15660,376
15661,-1
15662,230
15663,278
15664,316
15665,423
15666,376
15667,475
15668,202
15669,475
15670,346
15671,331
15672,367
15673,258
15674,139
15675,379
15676,289
15677,339
15678,274
15679,230
15680,-1
15681,232
15682,159
15683,206
15684,283
15685,142
15686,352
15687,190
15688,-1
15689,73
15690,73
15691,-1
15692,357
15693,276
15694,331
15695,-1
15696,-1
15697,256
15698,295
15699,268
15700,305
15701,331
15702,-1
15703,240
15704,313
15705,-1
15706,-1
15707,29
15708,12
15709,7
15710,34
15711,51
15712,8
15713,25
15714,127
15715,-1
15716,174
15717,98
15718,109
15719,-1
15720,31
15721,18
15722,64
15723,6
15724,30
15725,7
15726,51
15727,47
15728,36
15729,20
15730,56
15731,48
15732,-1
15733,12
15734,11
15735,0
15736,-1
15737,-1
15738,-1
15739,77
15740,7
15741,174
15742,37
15743,11
15744,56
15745,7
15746,8
15747,-1
15748,45
15749,14
15750,48
15751,69
15752,40
15753,29
15754,-1
15755,22
15756,23
15757,127
15758,6
15759,174
15760,77
15761,-1
15762,-1
15763,-1
15764,-1
15765,147
15766,127
15767,29
15768,172
15769,73
15770,56
15771,87
15772,127
15773,-1
15774,132
15775,64
15776,29
15777,-1
15778,12
15779,16
15780,11
15781,-1
15782,92
15783,-1
15784,-1
15785,61
15786,-1
15787,92
15788,49
15789,40
15790,8
15791,137
15792,18
15793,-1
15794,40
15795,19
15796,-1
15797,45
15798,45
15799,127
15800,-1
15801,49
15802,25
15803,98
15804,61
15805,64
15806,177
15807,-1
15808,28
15809,-1
15810,-1
15811,22
15812,31
15813,146
15814,127
15815,20
15816,94
15817,34
15818,36
15819,49
15820,48
15821,38
15822,132
15823,28
15824,18
15825,69
15826,-1
15827,-1
15828,18
15829,2
15830,8
15831,48
15832,92
15833,0
15834,0
15835,259
15836,-1
15837,-1
15838,8
15839,2
15840,-1
15841,80
15842,-1
15843,-1
15844,8
15845,2
15846,18
15847,95
15848,92
15849,3
15850,18
15851,2
15852,-1
15853,20
15854,5
15855,-1
15856,-1
15857,-1
15858,-1
15859,34
15860,61
15861,-1
15862,18
15863,2
15864,-1
15865,73
15866,7
15867,2
15868,18
15869,2
15870,18
15871,102
15872,87
15873,3
15874,-1
15875,2
15876,18
15877,25
15878,92
15879,-1
15880,2
15881,-1
15882,-1
15883,-1
15884,-1
15885,-1
15886,289
15887,92
15888,3
15889,18
15890,2
15891,152
15892,92
15893,2
15894,18
15895,2
15896,18
15897,-1
15898,40
15899,-1
15900,18
15901,-1
15902,-1
15903,-1
15904,-1
15905,-1
15906,-1
15907,228
15908,9
15909,3
15910,-1
15911,2
15912,-1
15913,161
15914,3
15915,-1
15916,2
15917,18
15918,84
15919,92
15920,-1
15921,2
15922,-1
15923,121
15924,-1
15925,-1
15926,-1
15927,-1
15928,-1
15929,102
15930,5
15931,-1
15932,18
15933,2
15934,18
15935,294
15936,92
15937,3
15938,2
15939,-1
15940,185
15941,40
15942,2
15943,2
15944,6
15945,-1
15946,313
15947,-1
15948,16
15949,-1
15950,-1
15951,12
15952,-1
15953,-1
15954,185
15955,-1
15956,8
15957,-1
15958,16
15959,-1
15960,382
15961,-1
15962,-1
15963,38
15964,-1
15965,-1
15966,331
15967,-1
15968,-1
15969,-1
15970,47
15971,-1
15972,219
15973,0
15974,18
15975,-1
15976,-1
15977,131
15978,-1
15979,-1
15980,16
15981,77
15982,0
15983,219
15984,-1
15985,-1
15986,61
15987,-1
15988,-1
15989,36
15990,-1
15991,-1
15992,34
15993,48
15994,-1
15995,-1
15996,51
15997,-1
