,Protein,NClusters2,Labels_2,NClusters3,Labels_3,NClusters4,Labels_4,NClusters5,Labels_5,NClusters6,Labels_6,NClusters7,Labels_7,NClusters8,Labels_8,NClusters9,Labels_9,NClusters10,Labels_10,NClusters11,Labels_11,NClusters12,Labels_12,NClusters13,Labels_13,NClusters14,Labels_14,NClusters15,Labels_15,NClusters16,Labels_16,NClusters17,Labels_17,NClusters18,Labels_18,NClusters19,Labels_19,NClusters20,Labels_20,NClusters21,Labels_21,NClusters22,Labels_22,NClusters23,Labels_23,NClusters24,Labels_24,NClusters25,Labels_25,NClusters26,Labels_26,NClusters27,Labels_27,NClusters28,Labels_28,NClusters29,Labels_29
3606,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3607,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,4,13,3,14,12,15,0,16,9,17,5,18,1,19,7,20,14,21,14,22,3,23,12,24,17,25,4,26,21,27,19,28,11,29,21
3608,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
3609,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
3610,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
3611,MYC,2,0,3,1,4,0,5,3,6,4,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,12,17,5,18,1,19,7,20,0,21,19,22,12,23,12,24,15,25,13,26,21,27,19,28,11,29,28
3612,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3613,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
3614,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3615,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,3,9,7,10,6,11,7,12,5,13,9,14,13,15,12,16,3,17,2,18,17,19,2,20,17,21,13,22,1,23,9,24,1,25,15,26,2,27,23,28,10,29,19
3616,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3617,MYC,2,1,3,0,4,1,5,3,6,1,7,1,8,7,9,1,10,4,11,8,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,2,23,20,24,0,25,8,26,19,27,9,28,17,29,27
3618,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,11,18,15,19,12,20,16,21,14,22,20,23,10,24,23,25,11,26,0,27,11,28,12,29,21
3619,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,15,27,3,28,23,29,17
3620,MYC,2,0,3,2,4,0,5,4,6,1,7,0,8,3,9,4,10,9,11,7,12,4,13,3,14,1,15,0,16,2,17,12,18,11,19,9,20,16,21,14,22,12,23,4,24,20,25,11,26,21,27,15,28,11,29,25
3621,MYC,2,1,3,1,4,1,5,3,6,1,7,0,8,7,9,1,10,8,11,6,12,4,13,10,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,22,25,8,26,19,27,1,28,2,29,27
3622,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3623,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,4,10,5,11,9,12,1,13,12,14,12,15,0,16,12,17,16,18,1,19,14,20,19,21,14,22,3,23,0,24,19,25,13,26,23,27,13,28,6,29,28
3624,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,3,9,4,10,6,11,7,12,5,13,9,14,7,15,11,16,3,17,15,18,12,19,6,20,2,21,13,22,0,23,9,24,18,25,16,26,18,27,7,28,8,29,19
3625,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3626,MYC,2,1,3,0,4,3,5,2,6,2,7,1,8,4,9,5,10,2,11,2,12,2,13,4,14,8,15,14,16,4,17,1,18,5,19,1,20,18,21,1,22,2,23,15,24,16,25,0,26,8,27,6,28,25,29,14
3627,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3628,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
3629,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3630,MYC,2,0,3,1,4,1,5,0,6,1,7,0,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,17,25,22,26,6,27,16,28,15,29,8
3631,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3632,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3633,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,17,25,4,26,6,27,16,28,15,29,8
3634,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3635,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,0,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
3636,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3637,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,5,10,2,11,8,12,10,13,4,14,2,15,14,16,4,17,1,18,5,19,1,20,12,21,1,22,16,23,15,24,16,25,14,26,8,27,18,28,3,29,1
3638,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3639,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,4,10,8,11,9,12,4,13,12,14,12,15,10,16,11,17,5,18,1,19,7,20,19,21,19,22,17,23,0,24,17,25,4,26,21,27,16,28,12,29,25
3640,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3641,MYC,2,1,3,1,4,1,5,0,6,5,7,3,8,1,9,7,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,11,20,13,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
3642,MYC,2,1,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,8,11,9,12,8,13,8,14,8,15,6,16,13,17,6,18,3,19,3,20,11,21,4,22,15,23,8,24,6,25,7,26,16,27,17,28,19,29,20
3643,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3644,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,7,12,1,13,12,14,12,15,0,16,9,17,16,18,2,19,12,20,19,21,14,22,17,23,0,24,19,25,10,26,14,27,11,28,1,29,0
3645,MYC,2,0,3,2,4,1,5,3,6,1,7,0,8,2,9,2,10,3,11,6,12,3,13,9,14,7,15,11,16,3,17,15,18,12,19,0,20,2,21,17,22,0,23,2,24,18,25,16,26,25,27,7,28,8,29,18
3646,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3647,MYC,2,1,3,1,4,1,5,3,6,1,7,0,8,0,9,4,10,5,11,9,12,1,13,8,14,8,15,7,16,2,17,3,18,1,19,13,20,0,21,15,22,11,23,8,24,9,25,20,26,16,27,25,28,20,29,5
3648,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3649,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,5,11,7,12,5,13,3,14,13,15,12,16,2,17,11,18,2,19,12,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,11,28,27,29,0
3650,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,19,24,4,25,1,26,7,27,3,28,23,29,17
3651,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,9,11,7,12,5,13,11,14,13,15,12,16,5,17,12,18,11,19,2,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,15,28,27,29,23
3652,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3653,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,5,10,2,11,8,12,10,13,4,14,2,15,13,16,4,17,1,18,9,19,1,20,15,21,20,22,16,23,15,24,7,25,0,26,22,27,18,28,3,29,1
3654,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3655,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,3,9,4,10,9,11,7,12,5,13,9,14,13,15,12,16,5,17,11,18,2,19,0,20,17,21,5,22,1,23,9,24,1,25,10,26,2,27,11,28,27,29,0
3656,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,4,25,1,26,1,27,3,28,23,29,17
3657,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,3,11,0,12,3,13,9,14,7,15,11,16,14,17,15,18,12,19,6,20,2,21,13,22,21,23,2,24,3,25,17,26,18,27,7,28,5,29,19
3658,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3659,MYC,2,1,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,5,11,6,12,8,13,8,14,8,15,7,16,13,17,6,18,3,19,13,20,11,21,4,22,15,23,8,24,9,25,7,26,16,27,17,28,25,29,14
3660,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3661,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3662,MYC,2,0,3,2,4,0,5,0,6,5,7,0,8,2,9,2,10,3,11,0,12,3,13,9,14,7,15,11,16,7,17,15,18,12,19,0,20,2,21,13,22,0,23,2,24,18,25,16,26,25,27,7,28,8,29,2
3663,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,12
3664,MYC,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,4,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,8,28,17,29,27
3665,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3666,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,4,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,7,20,14,21,19,22,7,23,12,24,17,25,4,26,21,27,19,28,11,29,21
3667,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3668,MYC,2,0,3,1,4,1,5,0,6,5,7,3,8,1,9,7,10,3,11,4,12,7,13,9,14,10,15,11,16,7,17,15,18,12,19,16,20,13,21,16,22,21,23,17,24,10,25,9,26,25,27,21,28,5,29,16
3669,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3670,MYC,2,1,3,0,4,3,5,3,6,2,7,5,8,0,9,6,10,2,11,2,12,8,13,8,14,4,15,6,16,13,17,6,18,3,19,3,20,18,21,12,22,15,23,22,24,6,25,3,26,5,27,10,28,19,29,4
3671,MYC,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,4,10,8,11,7,12,4,13,9,14,10,15,10,16,3,17,15,18,6,19,0,20,2,21,13,22,7,23,4,24,18,25,4,26,21,27,7,28,8,29,21
3672,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,3,10,4,11,4,12,4,13,10,14,10,15,9,16,8,17,14,18,6,19,16,20,9,21,6,22,19,23,3,24,12,25,18,26,11,27,21,28,26,29,8
3673,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3674,MYC,2,0,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,5,11,9,12,8,13,8,14,8,15,7,16,13,17,3,18,3,19,13,20,11,21,4,22,15,23,8,24,9,25,7,26,16,27,17,28,19,29,20
3675,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3676,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,5,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,15,27,11,28,23,29,12
3677,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3678,MYC,2,0,3,2,4,0,5,0,6,5,7,3,8,1,9,7,10,6,11,3,12,7,13,7,14,0,15,5,16,0,17,10,18,8,19,18,20,8,21,16,22,21,23,11,24,10,25,6,26,10,27,4,28,5,29,6
3679,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3680,MYC,2,1,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,5,11,2,12,8,13,8,14,4,15,6,16,13,17,6,18,3,19,3,20,11,21,12,22,15,23,22,24,6,25,3,26,5,27,10,28,19,29,4
3681,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3682,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,5,17,16,18,2,19,4,20,19,21,0,22,8,23,0,24,4,25,1,26,1,27,11,28,27,29,0
3683,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,15,19,12,20,16,21,14,22,3,23,12,24,23,25,11,26,0,27,19,28,1,29,21
3684,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3685,MYC,2,0,3,1,4,0,5,4,6,0,7,0,8,3,9,4,10,5,11,9,12,1,13,3,14,12,15,7,16,2,17,3,18,16,19,13,20,0,21,15,22,11,23,1,24,9,25,20,26,12,27,25,28,20,29,12
3686,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,0,9,4,10,5,11,7,12,4,13,12,14,12,15,0,16,9,17,16,18,1,19,9,20,19,21,14,22,17,23,0,24,19,25,13,26,14,27,13,28,9,29,28
3687,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,4,13,3,14,1,15,0,16,9,17,12,18,15,19,12,20,16,21,14,22,3,23,4,24,22,25,11,26,0,27,15,28,1,29,21
3688,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3689,MYC,2,1,3,0,4,1,5,3,6,1,7,0,8,7,9,1,10,9,11,6,12,2,13,6,14,5,15,2,16,1,17,9,18,7,19,10,20,7,21,11,22,18,23,7,24,0,25,8,26,19,27,1,28,17,29,27
3690,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3691,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,12,18,15,19,14,20,16,21,18,22,3,23,12,24,21,25,11,26,23,27,19,28,6,29,28
3692,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
3693,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,9,14,1,15,0,16,3,17,15,18,11,19,0,20,2,21,13,22,20,23,4,24,18,25,16,26,0,27,7,28,8,29,21
3694,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3695,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,11,28,1,29,12
3696,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3697,MYC,2,0,3,2,4,0,5,4,6,0,7,0,8,3,9,4,10,9,11,7,12,1,13,3,14,1,15,0,16,9,17,12,18,11,19,12,20,16,21,14,22,20,23,4,24,22,25,11,26,0,27,15,28,2,29,7
3698,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,8,25,12,26,7,27,3,28,23,29,17
3699,MYC,2,0,3,1,4,0,5,3,6,1,7,0,8,3,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,15,19,7,20,14,21,19,22,7,23,17,24,15,25,22,26,21,27,19,28,11,29,21
3700,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3701,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,1,10,8,11,6,12,4,13,0,14,9,15,2,16,12,17,9,18,7,19,10,20,7,21,11,22,18,23,12,24,0,25,8,26,19,27,1,28,2,29,28
3702,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3703,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,9,12,1,13,12,14,12,15,0,16,2,17,3,18,1,19,9,20,0,21,15,22,12,23,12,24,20,25,4,26,21,27,25,28,12,29,25
3704,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3705,MYC,2,1,3,1,4,1,5,3,6,1,7,4,8,7,9,3,10,8,11,4,12,4,13,10,14,10,15,10,16,11,17,5,18,6,19,16,20,14,21,19,22,7,23,17,24,15,25,22,26,6,27,21,28,15,29,8
3706,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3707,MYC,2,1,3,1,4,3,5,3,6,1,7,5,8,0,9,6,10,5,11,9,12,8,13,8,14,8,15,7,16,13,17,6,18,3,19,13,20,11,21,4,22,15,23,8,24,9,25,7,26,16,27,17,28,19,29,20
3708,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3709,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,12,14,12,15,4,16,5,17,16,18,2,19,9,20,19,21,14,22,17,23,0,24,19,25,1,26,17,27,13,28,9,29,0
3710,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,4,16,10,17,0,18,13,19,4,20,4,21,0,22,8,23,5,24,4,25,1,26,1,27,3,28,23,29,17
3711,MYC,2,0,3,1,4,0,5,4,6,4,7,0,8,3,9,4,10,5,11,7,12,1,13,3,14,12,15,0,16,9,17,11,18,1,19,14,20,16,21,14,22,3,23,12,24,20,25,24,26,23,27,19,28,6,29,5
3712,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,23,29,17
3713,MYC,2,1,3,1,4,1,5,3,6,4,7,4,8,0,9,3,10,5,11,6,12,6,13,0,14,12,15,8,16,12,17,8,18,1,19,14,20,1,21,18,22,3,23,21,24,21,25,13,26,23,27,20,28,7,29,28
3714,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3715,MYC,2,0,3,2,4,0,5,0,6,0,7,0,8,3,9,4,10,5,11,7,12,5,13,12,14,13,15,12,16,9,17,16,18,2,19,7,20,19,21,5,22,17,23,0,24,17,25,4,26,21,27,16,28,12,29,25
3716,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3717,MYC,2,0,3,2,4,0,5,0,6,5,7,0,8,3,9,4,10,6,11,7,12,5,13,3,14,13,15,12,16,3,17,12,18,17,19,11,20,17,21,5,22,1,23,9,24,22,25,15,26,2,27,23,28,10,29,19
3718,MYC,2,0,3,2,4,0,5,4,6,0,7,2,8,6,9,0,10,0,11,1,12,9,13,1,14,6,15,3,16,10,17,0,18,13,19,4,20,4,21,0,22,10,23,19,24,8,25,12,26,7,27,3,28,24,29,17
3719,MYC,2,1,3,0,4,1,5,2,6,2,7,1,8,4,9,5,10,2,11,8,12,2,13,6,14,2,15,2,16,4,17,9,18,5,19,1,20,15,21,20,22,2,23,20,24,0,25,0,26,19,27,6,28,17,29,1
